,Region,Category,Level,Place,Player,Time,Run Date,ID,Date
1315,NTSC,1 Lap,Sunny Beach,,MeridianPrime,,,,2022-01-01
1316,NTSC,1 Lap,Sunny Beach,,Nordicboa,,,,2022-01-01
1317,NTSC,1 Lap,Sunny Beach,,Ohme,,,,2022-01-01
1318,NTSC,1 Lap,Sunny Beach,,P-Nut91,,,,2022-01-01
1319,NTSC,1 Lap,Sunny Beach,,PasiKienzi,,,,2022-01-01
1320,NTSC,1 Lap,Sunny Beach,,Ploflo82,,,,2022-01-01
1321,NTSC,1 Lap,Sunny Beach,,PokerFacowaty,,,,2022-01-01
1322,NTSC,1 Lap,Sunny Beach,,PvtCb,,,,2022-01-01
1323,NTSC,1 Lap,Sunny Beach,,RandyOzzY,,,,2022-01-01
1324,NTSC,1 Lap,Sunny Beach,,RideThatSurf,,,,2022-01-01
1325,NTSC,1 Lap,Sunny Beach,,RioPeace,,,,2022-01-01
1326,NTSC,1 Lap,Sunny Beach,,RyanLockwood,,,,2022-01-01
1327,NTSC,1 Lap,Sunny Beach,,ShibbyWife,,,,2022-01-01
1328,NTSC,1 Lap,Sunny Beach,,Sonata,,,,2022-01-01
1329,NTSC,1 Lap,Sunny Beach,,Superfish3000,,,,2022-01-01
1330,NTSC,1 Lap,Sunny Beach,,Sysynct,,,,2022-01-01
1331,NTSC,1 Lap,Sunny Beach,,Tetsuo,,,,2022-01-01
1332,NTSC,1 Lap,Sunny Beach,,Trippyc,,,,2022-01-01
1333,NTSC,1 Lap,Sunny Beach,,VR747_CHALON_Type_a8,,,,2022-01-01
1334,NTSC,1 Lap,Sunny Beach,,Yagiu,,,,2022-01-01
1335,NTSC,1 Lap,Sunny Beach,,YoBGS,,,,2022-01-01
1336,NTSC,1 Lap,Sunny Beach,,ZubyDoo77,,,,2022-01-01
1337,NTSC,1 Lap,Sunny Beach,,_LOG_cAbiN,,,,2022-01-01
1338,NTSC,1 Lap,Sunny Beach,,admiralsmit,,,,2022-01-01
1339,NTSC,1 Lap,Sunny Beach,,anglakey,,,,2022-01-01
1340,NTSC,1 Lap,Sunny Beach,,arata0503,,,,2022-01-01
1341,NTSC,1 Lap,Sunny Beach,,backpain4,,,,2022-01-01
1342,NTSC,1 Lap,Sunny Beach,,bendswithy,,,,2022-01-01
1343,NTSC,1 Lap,Sunny Beach,,d0ggr,,,,2022-01-01
1344,NTSC,1 Lap,Sunny Beach,,gplehner,,,,2022-01-01
1345,NTSC,1 Lap,Sunny Beach,,hokorobi,,,,2022-01-01
1346,NTSC,1 Lap,Sunny Beach,,irukan,,,,2022-01-01
1347,NTSC,1 Lap,Sunny Beach,,kazey77,,,,2022-01-01
1348,NTSC,1 Lap,Sunny Beach,,kidnomor,,,,2022-01-01
1349,NTSC,1 Lap,Sunny Beach,,kirch,,,,2022-01-01
1350,NTSC,1 Lap,Sunny Beach,,mrpitchy,,,,2022-01-01
1351,NTSC,1 Lap,Sunny Beach,,nealclay,,,,2022-01-01
1352,NTSC,1 Lap,Sunny Beach,,piddythebat,,,,2022-01-01
1353,NTSC,1 Lap,Sunny Beach,,raybc123,,,,2022-01-01
1354,NTSC,1 Lap,Sunny Beach,,starcrytas,,,,2022-01-01
1355,NTSC,1 Lap,Sunny Beach,,timtamz91,,,,2022-01-01
1356,NTSC,1 Lap,Sunny Beach,,touhu_dnb,,,,2022-01-01
1357,NTSC,1 Lap,Sunny Beach,,usamiiin,,,,2022-01-01
1358,NTSC,1 Lap,Sunset Bay,,Bunta,,,,2022-01-01
1359,NTSC,1 Lap,Sunset Bay,,CD_84,,,,2022-01-01
1360,NTSC,1 Lap,Sunset Bay,,Caseywho,,,,2022-01-01
1361,NTSC,1 Lap,Sunset Bay,,Dangerless,,,,2022-01-01
1362,NTSC,1 Lap,Sunset Bay,,DeeEddy,,,,2022-01-01
1363,NTSC,1 Lap,Sunset Bay,,EliminatorJr,,,,2022-01-01
1364,NTSC,1 Lap,Sunset Bay,,GetLow,,,,2022-01-01
1365,NTSC,1 Lap,Sunset Bay,,GooglyEyes,,,,2022-01-01
1366,NTSC,1 Lap,Sunset Bay,,Hayate1017,,,,2022-01-01
1367,NTSC,1 Lap,Sunset Bay,,HeroProc,,,,2022-01-01
1368,NTSC,1 Lap,Sunset Bay,,HighestLevelWizard,,,,2022-01-01
1369,NTSC,1 Lap,Sunset Bay,,JJ,,,,2022-01-01
1370,NTSC,1 Lap,Sunset Bay,,JimB,,,,2022-01-01
1371,NTSC,1 Lap,Sunset Bay,,KingSolomon,,,,2022-01-01
1372,NTSC,1 Lap,Sunset Bay,,Lucehboii,,,,2022-01-01
1373,NTSC,1 Lap,Sunset Bay,,MMW,,,,2022-01-01
1374,NTSC,1 Lap,Sunset Bay,,MasterLemmon,,,,2022-01-01
1375,NTSC,1 Lap,Sunset Bay,,MeridianPrime,,,,2022-01-01
1376,NTSC,1 Lap,Sunset Bay,,MortimerNova,,,,2022-01-01
1377,NTSC,1 Lap,Sunset Bay,,Nordicboa,,,,2022-01-01
1378,NTSC,1 Lap,Sunset Bay,,Ohme,,,,2022-01-01
1379,NTSC,1 Lap,Sunset Bay,,P-Nut91,,,,2022-01-01
1380,NTSC,1 Lap,Sunset Bay,,PasiKienzi,,,,2022-01-01
1381,NTSC,1 Lap,Sunset Bay,,Ploflo82,,,,2022-01-01
1382,NTSC,1 Lap,Sunset Bay,,PokerFacowaty,,,,2022-01-01
1383,NTSC,1 Lap,Sunset Bay,,PuggyWuggy,,,,2022-01-01
1384,NTSC,1 Lap,Sunset Bay,,PvtCb,,,,2022-01-01
1385,NTSC,1 Lap,Sunset Bay,,R-J-Clapham,,,,2022-01-01
1386,NTSC,1 Lap,Sunset Bay,,RideThatSurf,,,,2022-01-01
1387,NTSC,1 Lap,Sunset Bay,,RioPeace,,,,2022-01-01
1388,NTSC,1 Lap,Sunset Bay,,RyanLockwood,,,,2022-01-01
1389,NTSC,1 Lap,Sunset Bay,,ShibbyWife,,,,2022-01-01
1390,NTSC,1 Lap,Sunset Bay,,Superfish3000,,,,2022-01-01
1391,NTSC,1 Lap,Sunset Bay,,Sysynct,,,,2022-01-01
1392,NTSC,1 Lap,Sunset Bay,,Tetsuo,,,,2022-01-01
1393,NTSC,1 Lap,Sunset Bay,,Trippyc,,,,2022-01-01
1394,NTSC,1 Lap,Sunset Bay,,VR747_CHALON_Type_a8,,,,2022-01-01
1395,NTSC,1 Lap,Sunset Bay,,VerociousVee,,,,2022-01-01
1396,NTSC,1 Lap,Sunset Bay,,Yagiu,,,,2022-01-01
1397,NTSC,1 Lap,Sunset Bay,,YoBGS,,,,2022-01-01
1398,NTSC,1 Lap,Sunset Bay,,ZubyDoo77,,,,2022-01-01
1399,NTSC,1 Lap,Sunset Bay,,_LOG_cAbiN,,,,2022-01-01
1400,NTSC,1 Lap,Sunset Bay,,admiralsmit,,,,2022-01-01
1401,NTSC,1 Lap,Sunset Bay,,anglakey,,,,2022-01-01
1402,NTSC,1 Lap,Sunset Bay,,arata0503,,,,2022-01-01
1403,NTSC,1 Lap,Sunset Bay,,backpain4,,,,2022-01-01
1404,NTSC,1 Lap,Sunset Bay,,bendswithy,,,,2022-01-01
1405,NTSC,1 Lap,Sunset Bay,,boynafe,,,,2022-01-01
1406,NTSC,1 Lap,Sunset Bay,,fed338,,,,2022-01-01
1407,NTSC,1 Lap,Sunset Bay,,gplehner,,,,2022-01-01
1408,NTSC,1 Lap,Sunset Bay,,grimya,,,,2022-01-01
1409,NTSC,1 Lap,Sunset Bay,,hokorobi,,,,2022-01-01
1410,NTSC,1 Lap,Sunset Bay,,hotelmario69,,,,2022-01-01
1411,NTSC,1 Lap,Sunset Bay,,irukan,,,,2022-01-01
1412,NTSC,1 Lap,Sunset Bay,,kazey77,,,,2022-01-01
1413,NTSC,1 Lap,Sunset Bay,,kidnomor,,,,2022-01-01
1414,NTSC,1 Lap,Sunset Bay,,kirch,,,,2022-01-01
1415,NTSC,1 Lap,Sunset Bay,,misuken,,,,2022-01-01
1416,NTSC,1 Lap,Sunset Bay,,mrpitchy,,,,2022-01-01
1417,NTSC,1 Lap,Sunset Bay,,nealclay,,,,2022-01-01
1418,NTSC,1 Lap,Sunset Bay,,piddythebat,,,,2022-01-01
1419,NTSC,1 Lap,Sunset Bay,,raybc123,,,,2022-01-01
1420,NTSC,1 Lap,Sunset Bay,,starcrytas,,,,2022-01-01
1421,NTSC,1 Lap,Sunset Bay,,timtamz91,,,,2022-01-01
1422,NTSC,1 Lap,Sunset Bay,,touhu_dnb,,,,2022-01-01
1423,NTSC,1 Lap,Sunset Bay,,usamiiin,,,,2022-01-01
1424,NTSC,1 Lap,Drake Lake,,CD_84,,,,2022-01-01
1425,NTSC,1 Lap,Drake Lake,,Caseywho,,,,2022-01-01
1426,NTSC,1 Lap,Drake Lake,,Dangerless,,,,2022-01-01
1427,NTSC,1 Lap,Drake Lake,,DeeEddy,,,,2022-01-01
1428,NTSC,1 Lap,Drake Lake,,EliminatorJr,,,,2022-01-01
1429,NTSC,1 Lap,Drake Lake,,FPScanada,,,,2022-01-01
1430,NTSC,1 Lap,Drake Lake,,GetLow,,,,2022-01-01
1431,NTSC,1 Lap,Drake Lake,,GhillieGuide,,,,2022-01-01
1432,NTSC,1 Lap,Drake Lake,,GooglyEyes,,,,2022-01-01
1433,NTSC,1 Lap,Drake Lake,,Hayate1017,,,,2022-01-01
1434,NTSC,1 Lap,Drake Lake,,HeroProc,,,,2022-01-01
1435,NTSC,1 Lap,Drake Lake,,HighestLevelWizard,,,,2022-01-01
1436,NTSC,1 Lap,Drake Lake,,Ipsum86,,,,2022-01-01
1437,NTSC,1 Lap,Drake Lake,,JJ,,,,2022-01-01
1438,NTSC,1 Lap,Drake Lake,,KingSolomon,,,,2022-01-01
1439,NTSC,1 Lap,Drake Lake,,Lucehboii,,,,2022-01-01
1440,NTSC,1 Lap,Drake Lake,,Maple_Hood,,,,2022-01-01
1441,NTSC,1 Lap,Drake Lake,,MasterLemmon,,,,2022-01-01
1442,NTSC,1 Lap,Drake Lake,,MeridianPrime,,,,2022-01-01
1443,NTSC,1 Lap,Drake Lake,,MortimerNova,,,,2022-01-01
1444,NTSC,1 Lap,Drake Lake,,NickWarner,,,,2022-01-01
1445,NTSC,1 Lap,Drake Lake,,Ohme,,,,2022-01-01
1446,NTSC,1 Lap,Drake Lake,,P-Nut91,,,,2022-01-01
1447,NTSC,1 Lap,Drake Lake,,PokerFacowaty,,,,2022-01-01
1448,NTSC,1 Lap,Drake Lake,,PuggyWuggy,,,,2022-01-01
1449,NTSC,1 Lap,Drake Lake,,PvtCb,,,,2022-01-01
1450,NTSC,1 Lap,Drake Lake,,R-J-Clapham,,,,2022-01-01
1451,NTSC,1 Lap,Drake Lake,,RandyOzzY,,,,2022-01-01
1452,NTSC,1 Lap,Drake Lake,,RideThatSurf,,,,2022-01-01
1453,NTSC,1 Lap,Drake Lake,,RioPeace,,,,2022-01-01
1454,NTSC,1 Lap,Drake Lake,,RyanWarner,,,,2022-01-01
1455,NTSC,1 Lap,Drake Lake,,ShibbyWife,,,,2022-01-01
1456,NTSC,1 Lap,Drake Lake,,Sonata,,,,2022-01-01
1457,NTSC,1 Lap,Drake Lake,,Superfish3000,,,,2022-01-01
1458,NTSC,1 Lap,Drake Lake,,Sysynct,,,,2022-01-01
1459,NTSC,1 Lap,Drake Lake,,Tetsuo,,,,2022-01-01
1460,NTSC,1 Lap,Drake Lake,,Trippyc,,,,2022-01-01
1461,NTSC,1 Lap,Drake Lake,,VR747_CHALON_Type_a8,,,,2022-01-01
1462,NTSC,1 Lap,Drake Lake,,VerociousVee,,,,2022-01-01
1463,NTSC,1 Lap,Drake Lake,,Yagiu,,,,2022-01-01
1464,NTSC,1 Lap,Drake Lake,,YoBGS,,,,2022-01-01
1465,NTSC,1 Lap,Drake Lake,,ZubyDoo77,,,,2022-01-01
1466,NTSC,1 Lap,Drake Lake,,_LOG_cAbiN,,,,2022-01-01
1467,NTSC,1 Lap,Drake Lake,,anglakey,,,,2022-01-01
1468,NTSC,1 Lap,Drake Lake,,arata0503,,,,2022-01-01
1469,NTSC,1 Lap,Drake Lake,,backpain4,,,,2022-01-01
1470,NTSC,1 Lap,Drake Lake,,bendswithy,,,,2022-01-01
1471,NTSC,1 Lap,Drake Lake,,bobakanoosh55555,,,,2022-01-01
1472,NTSC,1 Lap,Drake Lake,,boynafe,,,,2022-01-01
1473,NTSC,1 Lap,Drake Lake,,dosufura,,,,2022-01-01
1474,NTSC,1 Lap,Drake Lake,,fed338,,,,2022-01-01
1475,NTSC,1 Lap,Drake Lake,,gplehner,,,,2022-01-01
1476,NTSC,1 Lap,Drake Lake,,grimya,,,,2022-01-01
1477,NTSC,1 Lap,Drake Lake,,hokorobi,,,,2022-01-01
1478,NTSC,1 Lap,Drake Lake,,hotelmario69,,,,2022-01-01
1479,NTSC,1 Lap,Drake Lake,,irukan,,,,2022-01-01
1480,NTSC,1 Lap,Drake Lake,,kazey77,,,,2022-01-01
1481,NTSC,1 Lap,Drake Lake,,kidnomor,,,,2022-01-01
1482,NTSC,1 Lap,Drake Lake,,kirch,,,,2022-01-01
1483,NTSC,1 Lap,Drake Lake,,misuken,,,,2022-01-01
1484,NTSC,1 Lap,Drake Lake,,nealclay,,,,2022-01-01
1485,NTSC,1 Lap,Drake Lake,,piddythebat,,,,2022-01-01
1486,NTSC,1 Lap,Drake Lake,,raybc123,,,,2022-01-01
1487,NTSC,1 Lap,Drake Lake,,starcrytas,,,,2022-01-01
1488,NTSC,1 Lap,Drake Lake,,timtamz91,,,,2022-01-01
1489,NTSC,1 Lap,Drake Lake,,touhu_dnb,,,,2022-01-01
1490,NTSC,1 Lap,Drake Lake,,usamiiin,,,,2022-01-01
1491,NTSC,1 Lap,Marine Fortress,,AdomHaMez,,,,2022-01-01
1492,NTSC,1 Lap,Marine Fortress,,Bert86,,,,2022-01-01
1493,NTSC,1 Lap,Marine Fortress,,Bunta,,,,2022-01-01
1494,NTSC,1 Lap,Marine Fortress,,CD_84,,,,2022-01-01
1495,NTSC,1 Lap,Marine Fortress,,Caseywho,,,,2022-01-01
1496,NTSC,1 Lap,Marine Fortress,,Dangerless,,,,2022-01-01
1497,NTSC,1 Lap,Marine Fortress,,DeeEddy,,,,2022-01-01
1498,NTSC,1 Lap,Marine Fortress,,EliminatorJr,,,,2022-01-01
1499,NTSC,1 Lap,Marine Fortress,,FPScanada,,,,2022-01-01
1500,NTSC,1 Lap,Marine Fortress,,GetLow,,,,2022-01-01
1501,NTSC,1 Lap,Marine Fortress,,GooglyEyes,,,,2022-01-01
1502,NTSC,1 Lap,Marine Fortress,,Hayate1017,,,,2022-01-01
1503,NTSC,1 Lap,Marine Fortress,,HeroProc,,,,2022-01-01
1504,NTSC,1 Lap,Marine Fortress,,HighestLevelWizard,,,,2022-01-01
1505,NTSC,1 Lap,Marine Fortress,,Illudude,,,,2022-01-01
1506,NTSC,1 Lap,Marine Fortress,,Ipsum86,,,,2022-01-01
1507,NTSC,1 Lap,Marine Fortress,,JJ,,,,2022-01-01
1508,NTSC,1 Lap,Marine Fortress,,JimB,,,,2022-01-01
1509,NTSC,1 Lap,Marine Fortress,,KingSolomon,,,,2022-01-01
1510,NTSC,1 Lap,Marine Fortress,,Lucehboii,,,,2022-01-01
1511,NTSC,1 Lap,Marine Fortress,,MMW,,,,2022-01-01
1512,NTSC,1 Lap,Marine Fortress,,Maple_Hood,,,,2022-01-01
1513,NTSC,1 Lap,Marine Fortress,,MasterLemmon,,,,2022-01-01
1514,NTSC,1 Lap,Marine Fortress,,MeridianPrime,,,,2022-01-01
1515,NTSC,1 Lap,Marine Fortress,,MortimerNova,,,,2022-01-01
1516,NTSC,1 Lap,Marine Fortress,,NickWarner,,,,2022-01-01
1517,NTSC,1 Lap,Marine Fortress,,Nordicboa,,,,2022-01-01
1518,NTSC,1 Lap,Marine Fortress,,Ohme,,,,2022-01-01
1519,NTSC,1 Lap,Marine Fortress,,P-Nut91,,,,2022-01-01
1520,NTSC,1 Lap,Marine Fortress,,PasiKienzi,,,,2022-01-01
1521,NTSC,1 Lap,Marine Fortress,,Ploflo82,,,,2022-01-01
1522,NTSC,1 Lap,Marine Fortress,,PokerFacowaty,,,,2022-01-01
1523,NTSC,1 Lap,Marine Fortress,,PuggyWuggy,,,,2022-01-01
1524,NTSC,1 Lap,Marine Fortress,,PvtCb,,,,2022-01-01
1525,NTSC,1 Lap,Marine Fortress,,R-J-Clapham,,,,2022-01-01
1526,NTSC,1 Lap,Marine Fortress,,RandyOzzY,,,,2022-01-01
1527,NTSC,1 Lap,Marine Fortress,,RideThatSurf,,,,2022-01-01
1528,NTSC,1 Lap,Marine Fortress,,RioPeace,,,,2022-01-01
1529,NTSC,1 Lap,Marine Fortress,,RyanLockwood,,,,2022-01-01
1530,NTSC,1 Lap,Marine Fortress,,RyanWarner,,,,2022-01-01
1531,NTSC,1 Lap,Marine Fortress,,ShibbyWife,,,,2022-01-01
1532,NTSC,1 Lap,Marine Fortress,,Sonata,,,,2022-01-01
1533,NTSC,1 Lap,Marine Fortress,,Speedruntrainer,,,,2022-01-01
1534,NTSC,1 Lap,Marine Fortress,,Superfish3000,,,,2022-01-01
1535,NTSC,1 Lap,Marine Fortress,,Sysynct,,,,2022-01-01
1536,NTSC,1 Lap,Marine Fortress,,Tetsuo,,,,2022-01-01
1537,NTSC,1 Lap,Marine Fortress,,Trippyc,,,,2022-01-01
1538,NTSC,1 Lap,Marine Fortress,,VR747_CHALON_Type_a8,,,,2022-01-01
1539,NTSC,1 Lap,Marine Fortress,,VerociousVee,,,,2022-01-01
1540,NTSC,1 Lap,Marine Fortress,,Yagiu,,,,2022-01-01
1541,NTSC,1 Lap,Marine Fortress,,YoBGS,,,,2022-01-01
1542,NTSC,1 Lap,Marine Fortress,,_LOG_cAbiN,,,,2022-01-01
1543,NTSC,1 Lap,Marine Fortress,,admiralsmit,,,,2022-01-01
1544,NTSC,1 Lap,Marine Fortress,,anglakey,,,,2022-01-01
1545,NTSC,1 Lap,Marine Fortress,,arata0503,,,,2022-01-01
1546,NTSC,1 Lap,Marine Fortress,,backpain4,,,,2022-01-01
1547,NTSC,1 Lap,Marine Fortress,,bendswithy,,,,2022-01-01
1548,NTSC,1 Lap,Marine Fortress,,bobakanoosh55555,,,,2022-01-01
1549,NTSC,1 Lap,Marine Fortress,,boynafe,,,,2022-01-01
1550,NTSC,1 Lap,Marine Fortress,,d0ggr,,,,2022-01-01
1551,NTSC,1 Lap,Marine Fortress,,dosufura,,,,2022-01-01
1552,NTSC,1 Lap,Marine Fortress,,fed338,,,,2022-01-01
1553,NTSC,1 Lap,Marine Fortress,,gplehner,,,,2022-01-01
1554,NTSC,1 Lap,Marine Fortress,,grimya,,,,2022-01-01
1555,NTSC,1 Lap,Marine Fortress,,hokorobi,,,,2022-01-01
1556,NTSC,1 Lap,Marine Fortress,,hotelmario69,,,,2022-01-01
1557,NTSC,1 Lap,Marine Fortress,,irukan,,,,2022-01-01
1558,NTSC,1 Lap,Marine Fortress,,kazey77,,,,2022-01-01
1559,NTSC,1 Lap,Marine Fortress,,kidnomor,,,,2022-01-01
1560,NTSC,1 Lap,Marine Fortress,,kirch,,,,2022-01-01
1561,NTSC,1 Lap,Marine Fortress,,misuken,,,,2022-01-01
1562,NTSC,1 Lap,Marine Fortress,,mrpitchy,,,,2022-01-01
1563,NTSC,1 Lap,Marine Fortress,,nealclay,,,,2022-01-01
1564,NTSC,1 Lap,Marine Fortress,,piddythebat,,,,2022-01-01
1565,NTSC,1 Lap,Marine Fortress,,quickpersonsIND,,,,2022-01-01
1566,NTSC,1 Lap,Marine Fortress,,raybc123,,,,2022-01-01
1567,NTSC,1 Lap,Marine Fortress,,starcrytas,,,,2022-01-01
1568,NTSC,1 Lap,Marine Fortress,,the_androgyne,,,,2022-01-01
1569,NTSC,1 Lap,Marine Fortress,,timtamz91,,,,2022-01-01
1570,NTSC,1 Lap,Marine Fortress,,touhu_dnb,,,,2022-01-01
1571,NTSC,1 Lap,Marine Fortress,,usamiiin,,,,2022-01-01
1572,NTSC,1 Lap,Port Blue,,AS_Money,,,,2022-01-01
1573,NTSC,1 Lap,Port Blue,,Bunta,,,,2022-01-01
1574,NTSC,1 Lap,Port Blue,,CD_84,,,,2022-01-01
1575,NTSC,1 Lap,Port Blue,,Caseywho,,,,2022-01-01
1576,NTSC,1 Lap,Port Blue,,Dangerless,,,,2022-01-01
1577,NTSC,1 Lap,Port Blue,,DeeEddy,,,,2022-01-01
1578,NTSC,1 Lap,Port Blue,,EliminatorJr,,,,2022-01-01
1579,NTSC,1 Lap,Port Blue,,FPScanada,,,,2022-01-01
1580,NTSC,1 Lap,Port Blue,,GetLow,,,,2022-01-01
1581,NTSC,1 Lap,Port Blue,,GooglyEyes,,,,2022-01-01
1582,NTSC,1 Lap,Port Blue,,Hayate1017,,,,2022-01-01
1583,NTSC,1 Lap,Port Blue,,HeroProc,,,,2022-01-01
1584,NTSC,1 Lap,Port Blue,,HighestLevelWizard,,,,2022-01-01
1585,NTSC,1 Lap,Port Blue,,Illudude,,,,2022-01-01
1586,NTSC,1 Lap,Port Blue,,Ipsum86,,,,2022-01-01
1587,NTSC,1 Lap,Port Blue,,JJ,,,,2022-01-01
1588,NTSC,1 Lap,Port Blue,,KingSolomon,,,,2022-01-01
1589,NTSC,1 Lap,Port Blue,,Lucehboii,,,,2022-01-01
1590,NTSC,1 Lap,Port Blue,,MDK1,,,,2022-01-01
1591,NTSC,1 Lap,Port Blue,,MMW,,,,2022-01-01
1592,NTSC,1 Lap,Port Blue,,MasterLemmon,,,,2022-01-01
1593,NTSC,1 Lap,Port Blue,,MeridianPrime,,,,2022-01-01
1594,NTSC,1 Lap,Port Blue,,MortimerNova,,,,2022-01-01
1595,NTSC,1 Lap,Port Blue,,NickWarner,,,,2022-01-01
1596,NTSC,1 Lap,Port Blue,,Nordicboa,,,,2022-01-01
1597,NTSC,1 Lap,Port Blue,,Ohme,,,,2022-01-01
1598,NTSC,1 Lap,Port Blue,,P-Nut91,,,,2022-01-01
1599,NTSC,1 Lap,Port Blue,,PasiKienzi,,,,2022-01-01
1600,NTSC,1 Lap,Port Blue,,Ploflo82,,,,2022-01-01
1601,NTSC,1 Lap,Port Blue,,PokerFacowaty,,,,2022-01-01
1602,NTSC,1 Lap,Port Blue,,PuggyWuggy,,,,2022-01-01
1603,NTSC,1 Lap,Port Blue,,PvtCb,,,,2022-01-01
1604,NTSC,1 Lap,Port Blue,,R-J-Clapham,,,,2022-01-01
1605,NTSC,1 Lap,Port Blue,,RandyOzzY,,,,2022-01-01
1606,NTSC,1 Lap,Port Blue,,RideThatSurf,,,,2022-01-01
1607,NTSC,1 Lap,Port Blue,,RioPeace,,,,2022-01-01
1608,NTSC,1 Lap,Port Blue,,RyanLockwood,,,,2022-01-01
1609,NTSC,1 Lap,Port Blue,,RyanWarner,,,,2022-01-01
1610,NTSC,1 Lap,Port Blue,,ShibbyWife,,,,2022-01-01
1611,NTSC,1 Lap,Port Blue,,Sonata,,,,2022-01-01
1612,NTSC,1 Lap,Port Blue,,Speedruntrainer,,,,2022-01-01
1613,NTSC,1 Lap,Port Blue,,Superfish3000,,,,2022-01-01
1614,NTSC,1 Lap,Port Blue,,Sysynct,,,,2022-01-01
1615,NTSC,1 Lap,Port Blue,,Tetsuo,,,,2022-01-01
1616,NTSC,1 Lap,Port Blue,,Trippyc,,,,2022-01-01
1617,NTSC,1 Lap,Port Blue,,VR747_CHALON_Type_a8,,,,2022-01-01
1618,NTSC,1 Lap,Port Blue,,VerociousVee,,,,2022-01-01
1619,NTSC,1 Lap,Port Blue,,Yagiu,,,,2022-01-01
1620,NTSC,1 Lap,Port Blue,,YoBGS,,,,2022-01-01
1621,NTSC,1 Lap,Port Blue,,ZubyDoo77,,,,2022-01-01
1622,NTSC,1 Lap,Port Blue,,_LOG_cAbiN,,,,2022-01-01
1623,NTSC,1 Lap,Port Blue,,admiralsmit,,,,2022-01-01
1624,NTSC,1 Lap,Port Blue,,anglakey,,,,2022-01-01
1625,NTSC,1 Lap,Port Blue,,arata0503,,,,2022-01-01
1626,NTSC,1 Lap,Port Blue,,backpain4,,,,2022-01-01
1627,NTSC,1 Lap,Port Blue,,bendswithy,,,,2022-01-01
1628,NTSC,1 Lap,Port Blue,,bobakanoosh55555,,,,2022-01-01
1629,NTSC,1 Lap,Port Blue,,boynafe,,,,2022-01-01
1630,NTSC,1 Lap,Port Blue,,d0ggr,,,,2022-01-01
1631,NTSC,1 Lap,Port Blue,,dosufura,,,,2022-01-01
1632,NTSC,1 Lap,Port Blue,,fed338,,,,2022-01-01
1633,NTSC,1 Lap,Port Blue,,gplehner,,,,2022-01-01
1634,NTSC,1 Lap,Port Blue,,grimya,,,,2022-01-01
1635,NTSC,1 Lap,Port Blue,,hokorobi,,,,2022-01-01
1636,NTSC,1 Lap,Port Blue,,hotelmario69,,,,2022-01-01
1637,NTSC,1 Lap,Port Blue,,irukan,,,,2022-01-01
1638,NTSC,1 Lap,Port Blue,,kazey77,,,,2022-01-01
1639,NTSC,1 Lap,Port Blue,,kidnomor,,,,2022-01-01
1640,NTSC,1 Lap,Port Blue,,kirch,,,,2022-01-01
1641,NTSC,1 Lap,Port Blue,,misuken,,,,2022-01-01
1642,NTSC,1 Lap,Port Blue,,mrpitchy,,,,2022-01-01
1643,NTSC,1 Lap,Port Blue,,nealclay,,,,2022-01-01
1644,NTSC,1 Lap,Port Blue,,piddythebat,,,,2022-01-01
1645,NTSC,1 Lap,Port Blue,,raybc123,,,,2022-01-01
1646,NTSC,1 Lap,Port Blue,,starcrytas,,,,2022-01-01
1647,NTSC,1 Lap,Port Blue,,the_androgyne,,,,2022-01-01
1648,NTSC,1 Lap,Port Blue,,timtamz91,,,,2022-01-01
1649,NTSC,1 Lap,Port Blue,,touhu_dnb,,,,2022-01-01
1650,NTSC,1 Lap,Port Blue,,usamiiin,,,,2022-01-01
1651,NTSC,1 Lap,Twilight City,,Bert86,,,,2022-01-01
1652,NTSC,1 Lap,Twilight City,,Bunta,,,,2022-01-01
1653,NTSC,1 Lap,Twilight City,,CD_84,,,,2022-01-01
1654,NTSC,1 Lap,Twilight City,,Caseywho,,,,2022-01-01
1655,NTSC,1 Lap,Twilight City,,Dangerless,,,,2022-01-01
1656,NTSC,1 Lap,Twilight City,,DeeEddy,,,,2022-01-01
1657,NTSC,1 Lap,Twilight City,,EliminatorJr,,,,2022-01-01
1658,NTSC,1 Lap,Twilight City,,FPScanada,,,,2022-01-01
1659,NTSC,1 Lap,Twilight City,,GetLow,,,,2022-01-01
1660,NTSC,1 Lap,Twilight City,,GooglyEyes,,,,2022-01-01
1661,NTSC,1 Lap,Twilight City,,Hayate1017,,,,2022-01-01
1662,NTSC,1 Lap,Twilight City,,HeroProc,,,,2022-01-01
1663,NTSC,1 Lap,Twilight City,,HighestLevelWizard,,,,2022-01-01
1664,NTSC,1 Lap,Twilight City,,Ipsum86,,,,2022-01-01
1665,NTSC,1 Lap,Twilight City,,JJ,,,,2022-01-01
1666,NTSC,1 Lap,Twilight City,,KingSolomon,,,,2022-01-01
1667,NTSC,1 Lap,Twilight City,,Lucehboii,,,,2022-01-01
1668,NTSC,1 Lap,Twilight City,,MDK1,,,,2022-01-01
1669,NTSC,1 Lap,Twilight City,,MMW,,,,2022-01-01
1670,NTSC,1 Lap,Twilight City,,MasterLemmon,,,,2022-01-01
1671,NTSC,1 Lap,Twilight City,,MeridianPrime,,,,2022-01-01
1672,NTSC,1 Lap,Twilight City,,MortimerNova,,,,2022-01-01
1673,NTSC,1 Lap,Twilight City,,NickWarner,,,,2022-01-01
1674,NTSC,1 Lap,Twilight City,,Nordicboa,,,,2022-01-01
