,Region,Category,Level,Place,Player,Time,Run Date,ID,Date,tWR,dtWR,dtMedian,Score,dT,dS
1103,NTSC,3 Lap,Port Blue,,PokerFacowaty,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1104,NTSC,3 Lap,Port Blue,,PuggyWuggy,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1105,NTSC,3 Lap,Port Blue,,PvtCb,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1106,NTSC,3 Lap,Port Blue,,R-J-Clapham,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1107,NTSC,3 Lap,Port Blue,,RandyOzzY,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1108,NTSC,3 Lap,Port Blue,,RideThatSurf,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1109,NTSC,3 Lap,Port Blue,,RioPeace,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1110,NTSC,3 Lap,Port Blue,,RyanLockwood,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1111,NTSC,3 Lap,Port Blue,,ShibbyWife,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1112,NTSC,3 Lap,Port Blue,,Sonata,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1113,NTSC,3 Lap,Port Blue,,Speedruntrainer,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1114,NTSC,3 Lap,Port Blue,,Superfish3000,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1115,NTSC,3 Lap,Port Blue,,Sysynct,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1116,NTSC,3 Lap,Port Blue,,Tetsuo,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1117,NTSC,3 Lap,Port Blue,,TheBruteDream,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,
1118,NTSC,3 Lap,Port Blue,,Trippyc,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1119,NTSC,3 Lap,Port Blue,,VR747_CHALON_Type_a8,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1120,NTSC,3 Lap,Port Blue,,VerociousVee,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1121,NTSC,3 Lap,Port Blue,,Yagiu,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1122,NTSC,3 Lap,Port Blue,,YoBGS,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1123,NTSC,3 Lap,Port Blue,,ZubyDoo77,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1124,NTSC,3 Lap,Port Blue,,_LOG_cAbiN,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1125,NTSC,3 Lap,Port Blue,,admiralsmit,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1126,NTSC,3 Lap,Port Blue,,anglakey,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1127,NTSC,3 Lap,Port Blue,,arata0503,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1128,NTSC,3 Lap,Port Blue,,backpain4,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1129,NTSC,3 Lap,Port Blue,,bendswithy,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1130,NTSC,3 Lap,Port Blue,,boynafe,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1131,NTSC,3 Lap,Port Blue,,d0ggr,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1132,NTSC,3 Lap,Port Blue,,dosufura,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1133,NTSC,3 Lap,Port Blue,,fed338,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1134,NTSC,3 Lap,Port Blue,,gplehner,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1135,NTSC,3 Lap,Port Blue,,grimya,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1136,NTSC,3 Lap,Port Blue,,hokorobi,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1137,NTSC,3 Lap,Port Blue,,hotelmario69,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1138,NTSC,3 Lap,Port Blue,,irukan,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1139,NTSC,3 Lap,Port Blue,,kattsai_,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,
1140,NTSC,3 Lap,Port Blue,,kidnomor,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1141,NTSC,3 Lap,Port Blue,,kirch,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1142,NTSC,3 Lap,Port Blue,,misuken,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1143,NTSC,3 Lap,Port Blue,,mrpitchy,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1144,NTSC,3 Lap,Port Blue,,piddythebat,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1145,NTSC,3 Lap,Port Blue,,raybc123,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1146,NTSC,3 Lap,Port Blue,,starcrytas,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1147,NTSC,3 Lap,Port Blue,,the_androgyne,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1148,NTSC,3 Lap,Port Blue,,timtamz91,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1149,NTSC,3 Lap,Port Blue,,touhu_dnb,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1150,NTSC,3 Lap,Port Blue,,usamiiin,,,,2022-04-01,77.821,,1.6245000000000047,0.0,,0.0
1151,NTSC,3 Lap,Twilight City,,Bert86,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1152,NTSC,3 Lap,Twilight City,,Bunta,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1153,NTSC,3 Lap,Twilight City,,CD_84,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1154,NTSC,3 Lap,Twilight City,,Caseywho,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1155,NTSC,3 Lap,Twilight City,,Dangerless,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1156,NTSC,3 Lap,Twilight City,,DeeEddy,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1157,NTSC,3 Lap,Twilight City,,EliminatorJr,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1158,NTSC,3 Lap,Twilight City,,FPScanada,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1159,NTSC,3 Lap,Twilight City,,GetLow,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1160,NTSC,3 Lap,Twilight City,,GooglyEyes,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1161,NTSC,3 Lap,Twilight City,,HeroProc,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1162,NTSC,3 Lap,Twilight City,,HighestLevelWizard,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1163,NTSC,3 Lap,Twilight City,,Ipsum86,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1164,NTSC,3 Lap,Twilight City,,JJ,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1165,NTSC,3 Lap,Twilight City,,JazzBRB,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,
1166,NTSC,3 Lap,Twilight City,,KingSolomon,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1167,NTSC,3 Lap,Twilight City,,Lucehboii,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1168,NTSC,3 Lap,Twilight City,,MMW,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1169,NTSC,3 Lap,Twilight City,,MasterLemmon,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1170,NTSC,3 Lap,Twilight City,,MeridianPrime,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1171,NTSC,3 Lap,Twilight City,,MortimerNova,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1172,NTSC,3 Lap,Twilight City,,NickWarner,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1173,NTSC,3 Lap,Twilight City,,Nordicboa,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1174,NTSC,3 Lap,Twilight City,,Ohme,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1175,NTSC,3 Lap,Twilight City,,P-Nut91,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1176,NTSC,3 Lap,Twilight City,,Ploflo82,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1177,NTSC,3 Lap,Twilight City,,PokerFacowaty,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1178,NTSC,3 Lap,Twilight City,,PuggyWuggy,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1179,NTSC,3 Lap,Twilight City,,PvtCb,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1180,NTSC,3 Lap,Twilight City,,R-J-Clapham,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1181,NTSC,3 Lap,Twilight City,,RandyOzzY,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1182,NTSC,3 Lap,Twilight City,,Recurv2,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1183,NTSC,3 Lap,Twilight City,,RideThatSurf,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1184,NTSC,3 Lap,Twilight City,,RioPeace,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1185,NTSC,3 Lap,Twilight City,,RyanLockwood,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1186,NTSC,3 Lap,Twilight City,,ShibbyWife,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1187,NTSC,3 Lap,Twilight City,,Sonata,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1188,NTSC,3 Lap,Twilight City,,Speedruntrainer,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1189,NTSC,3 Lap,Twilight City,,Superfish3000,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1190,NTSC,3 Lap,Twilight City,,Sysynct,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1191,NTSC,3 Lap,Twilight City,,Tetsuo,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1192,NTSC,3 Lap,Twilight City,,TheBruteDream,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,
1193,NTSC,3 Lap,Twilight City,,VR747_CHALON_Type_a8,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1194,NTSC,3 Lap,Twilight City,,VerociousVee,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1195,NTSC,3 Lap,Twilight City,,Yagiu,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1196,NTSC,3 Lap,Twilight City,,YoBGS,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1197,NTSC,3 Lap,Twilight City,,ZubyDoo77,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1198,NTSC,3 Lap,Twilight City,,_LOG_cAbiN,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1199,NTSC,3 Lap,Twilight City,,admiralsmit,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1200,NTSC,3 Lap,Twilight City,,anglakey,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1201,NTSC,3 Lap,Twilight City,,arata0503,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1202,NTSC,3 Lap,Twilight City,,backpain4,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1203,NTSC,3 Lap,Twilight City,,bendswithy,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1204,NTSC,3 Lap,Twilight City,,boynafe,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1205,NTSC,3 Lap,Twilight City,,d0ggr,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1206,NTSC,3 Lap,Twilight City,,dosufura,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1207,NTSC,3 Lap,Twilight City,,fed338,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1208,NTSC,3 Lap,Twilight City,,gplehner,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1209,NTSC,3 Lap,Twilight City,,hokorobi,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1210,NTSC,3 Lap,Twilight City,,hotelmario69,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1211,NTSC,3 Lap,Twilight City,,irukan,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1212,NTSC,3 Lap,Twilight City,,kattsai_,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,
1213,NTSC,3 Lap,Twilight City,,kazey77,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1214,NTSC,3 Lap,Twilight City,,kidnomor,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1215,NTSC,3 Lap,Twilight City,,kirch,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1216,NTSC,3 Lap,Twilight City,,misuken,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1217,NTSC,3 Lap,Twilight City,,mrpitchy,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1218,NTSC,3 Lap,Twilight City,,nealclay,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1219,NTSC,3 Lap,Twilight City,,piddythebat,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1220,NTSC,3 Lap,Twilight City,,raybc123,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1221,NTSC,3 Lap,Twilight City,,starcrytas,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1222,NTSC,3 Lap,Twilight City,,timtamz91,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1223,NTSC,3 Lap,Twilight City,,touhu_dnb,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1224,NTSC,3 Lap,Twilight City,,usamiiin,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,0.0
1225,NTSC,3 Lap,Twilight City,,xepsilon64,,,,2022-04-01,83.795,,2.1154999999999973,0.0,,
1226,NTSC,3 Lap,Glacier Coast,,Bert86,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1227,NTSC,3 Lap,Glacier Coast,,Bunta,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1228,NTSC,3 Lap,Glacier Coast,,CD_84,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1229,NTSC,3 Lap,Glacier Coast,,Caseywho,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1230,NTSC,3 Lap,Glacier Coast,,Dangerless,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1231,NTSC,3 Lap,Glacier Coast,,DeeEddy,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1232,NTSC,3 Lap,Glacier Coast,,EliminatorJr,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1233,NTSC,3 Lap,Glacier Coast,,FPScanada,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1234,NTSC,3 Lap,Glacier Coast,,GetLow,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1235,NTSC,3 Lap,Glacier Coast,,GooglyEyes,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1236,NTSC,3 Lap,Glacier Coast,,HeroProc,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1237,NTSC,3 Lap,Glacier Coast,,HighestLevelWizard,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1238,NTSC,3 Lap,Glacier Coast,,Ipsum86,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1239,NTSC,3 Lap,Glacier Coast,,JJ,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1240,NTSC,3 Lap,Glacier Coast,,JazzBRB,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,
1241,NTSC,3 Lap,Glacier Coast,,JimB,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1242,NTSC,3 Lap,Glacier Coast,,KingSolomon,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1243,NTSC,3 Lap,Glacier Coast,,Lucehboii,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1244,NTSC,3 Lap,Glacier Coast,,MMW,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1245,NTSC,3 Lap,Glacier Coast,,Maple_Hood,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1246,NTSC,3 Lap,Glacier Coast,,MasterLemmon,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1247,NTSC,3 Lap,Glacier Coast,,MeridianPrime,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1248,NTSC,3 Lap,Glacier Coast,,MortimerNova,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1249,NTSC,3 Lap,Glacier Coast,,NickWarner,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1250,NTSC,3 Lap,Glacier Coast,,Nordicboa,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1251,NTSC,3 Lap,Glacier Coast,,Ohme,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1252,NTSC,3 Lap,Glacier Coast,,P-Nut91,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1253,NTSC,3 Lap,Glacier Coast,,PasiKienzi,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1254,NTSC,3 Lap,Glacier Coast,,Ploflo82,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1255,NTSC,3 Lap,Glacier Coast,,PokerFacowaty,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1256,NTSC,3 Lap,Glacier Coast,,PuggyWuggy,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1257,NTSC,3 Lap,Glacier Coast,,PvtCb,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1258,NTSC,3 Lap,Glacier Coast,,R-J-Clapham,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1259,NTSC,3 Lap,Glacier Coast,,RSR,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1260,NTSC,3 Lap,Glacier Coast,,RandyOzzY,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1261,NTSC,3 Lap,Glacier Coast,,Recurv2,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1262,NTSC,3 Lap,Glacier Coast,,RideThatSurf,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1263,NTSC,3 Lap,Glacier Coast,,RioPeace,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1264,NTSC,3 Lap,Glacier Coast,,RyanLockwood,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1265,NTSC,3 Lap,Glacier Coast,,ShibbyWife,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1266,NTSC,3 Lap,Glacier Coast,,Sonata,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1267,NTSC,3 Lap,Glacier Coast,,Speedruntrainer,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1268,NTSC,3 Lap,Glacier Coast,,Superfish3000,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1269,NTSC,3 Lap,Glacier Coast,,Sysynct,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1270,NTSC,3 Lap,Glacier Coast,,Tetsuo,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1271,NTSC,3 Lap,Glacier Coast,,TheBruteDream,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,
1272,NTSC,3 Lap,Glacier Coast,,Trippyc,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1273,NTSC,3 Lap,Glacier Coast,,VR747_CHALON_Type_a8,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1274,NTSC,3 Lap,Glacier Coast,,VerociousVee,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1275,NTSC,3 Lap,Glacier Coast,,Yagiu,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1276,NTSC,3 Lap,Glacier Coast,,YoBGS,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1277,NTSC,3 Lap,Glacier Coast,,_LOG_cAbiN,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1278,NTSC,3 Lap,Glacier Coast,,anglakey,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1279,NTSC,3 Lap,Glacier Coast,,arata0503,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1280,NTSC,3 Lap,Glacier Coast,,backpain4,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1281,NTSC,3 Lap,Glacier Coast,,bendswithy,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1282,NTSC,3 Lap,Glacier Coast,,bobakanoosh55555,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1283,NTSC,3 Lap,Glacier Coast,,boynafe,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1284,NTSC,3 Lap,Glacier Coast,,d0ggr,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1285,NTSC,3 Lap,Glacier Coast,,dosufura,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1286,NTSC,3 Lap,Glacier Coast,,eToast,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1287,NTSC,3 Lap,Glacier Coast,,fed338,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1288,NTSC,3 Lap,Glacier Coast,,gplehner,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1289,NTSC,3 Lap,Glacier Coast,,grimya,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1290,NTSC,3 Lap,Glacier Coast,,hokorobi,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1291,NTSC,3 Lap,Glacier Coast,,hotelmario69,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1292,NTSC,3 Lap,Glacier Coast,,irukan,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1293,NTSC,3 Lap,Glacier Coast,,kattsai_,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,
1294,NTSC,3 Lap,Glacier Coast,,kazey77,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1295,NTSC,3 Lap,Glacier Coast,,kidnomor,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1296,NTSC,3 Lap,Glacier Coast,,kirch,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1297,NTSC,3 Lap,Glacier Coast,,misuken,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1298,NTSC,3 Lap,Glacier Coast,,mrpitchy,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1299,NTSC,3 Lap,Glacier Coast,,nealclay,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1300,NTSC,3 Lap,Glacier Coast,,piddythebat,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1301,NTSC,3 Lap,Glacier Coast,,raybc123,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1302,NTSC,3 Lap,Glacier Coast,,starcrytas,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1303,NTSC,3 Lap,Glacier Coast,,timtamz91,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1304,NTSC,3 Lap,Glacier Coast,,touhu_dnb,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1305,NTSC,3 Lap,Glacier Coast,,usamiiin,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,0.0
1306,NTSC,3 Lap,Glacier Coast,,xepsilon64,,,,2022-04-01,74.984,,1.9930000000000092,0.0,,
1307,NTSC,3 Lap,Southern Island,,Bunta,,,,2022-04-01,73.306,,1.9765000000000086,0.0,,0.0
1308,NTSC,3 Lap,Southern Island,,CD_84,,,,2022-04-01,73.306,,1.9765000000000086,0.0,,0.0
1309,NTSC,3 Lap,Southern Island,,Caseywho,,,,2022-04-01,73.306,,1.9765000000000086,0.0,,0.0
1310,NTSC,3 Lap,Southern Island,,Dangerless,,,,2022-04-01,73.306,,1.9765000000000086,0.0,,0.0
1311,NTSC,3 Lap,Southern Island,,DeeEddy,,,,2022-04-01,73.306,,1.9765000000000086,0.0,,0.0
1312,NTSC,3 Lap,Southern Island,,EliminatorJr,,,,2022-04-01,73.306,,1.9765000000000086,0.0,,0.0
1313,NTSC,3 Lap,Southern Island,,GetLow,,,,2022-04-01,73.306,,1.9765000000000086,0.0,,0.0
1314,NTSC,3 Lap,Southern Island,,GhillieGuide,,,,2022-04-01,73.306,,1.9765000000000086,0.0,,0.0
1315,NTSC,3 Lap,Southern Island,,GooglyEyes,,,,2022-04-01,73.306,,1.9765000000000086,0.0,,0.0
1316,NTSC,3 Lap,Southern Island,,HeroProc,,,,2022-04-01,73.306,,1.9765000000000086,0.0,,0.0
1317,NTSC,3 Lap,Southern Island,,HighestLevelWizard,,,,2022-04-01,73.306,,1.9765000000000086,0.0,,0.0
1318,NTSC,3 Lap,Southern Island,,Ipsum86,,,,2022-04-01,73.306,,1.9765000000000086,0.0,,0.0
1319,NTSC,3 Lap,Southern Island,,JJ,,,,2022-04-01,73.306,,1.9765000000000086,0.0,,0.0
1320,NTSC,3 Lap,Southern Island,,JazzBRB,,,,2022-04-01,73.306,,1.9765000000000086,0.0,,
1321,NTSC,3 Lap,Southern Island,,KingSolomon,,,,2022-04-01,73.306,,1.9765000000000086,0.0,,0.0
1322,NTSC,3 Lap,Southern Island,,Lucehboii,,,,2022-04-01,73.306,,1.9765000000000086,0.0,,0.0
1323,NTSC,3 Lap,Southern Island,,MMW,,,,2022-04-01,73.306,,1.9765000000000086,0.0,,0.0
1324,NTSC,3 Lap,Southern Island,,MasterLemmon,,,,2022-04-01,73.306,,1.9765000000000086,0.0,,0.0
1325,NTSC,3 Lap,Southern Island,,MeridianPrime,,,,2022-04-01,73.306,,1.9765000000000086,0.0,,0.0
1326,NTSC,3 Lap,Southern Island,,MortimerNova,,,,2022-04-01,73.306,,1.9765000000000086,0.0,,0.0
1327,NTSC,3 Lap,Southern Island,,Nordicboa,,,,2022-04-01,73.306,,1.9765000000000086,0.0,,0.0
1328,NTSC,3 Lap,Southern Island,,Ohme,,,,2022-04-01,73.306,,1.9765000000000086,0.0,,0.0
1329,NTSC,3 Lap,Southern Island,,P-Nut91,,,,2022-04-01,73.306,,1.9765000000000086,0.0,,0.0
1330,NTSC,3 Lap,Southern Island,,PasiKienzi,,,,2022-04-01,73.306,,1.9765000000000086,0.0,,0.0
