,Region,Category,Level,Place,Player,Time,Run Date,ID,Date,Standard Time,Benchmark Time,3rd Time,4th Time,Base Score,Standard Score,Benchmark Score,Medal Score,Run Score,dTIME,dRUNSCORE
662,NTSC,Reverse,Glacier Coast,12,the_androgyne,82.794,2018-01-25,zpqxn38y,2022-01-01,81.999,80.999,80.649,81.673,0.96,0.0,0.0,0.0,0.96,0.0,0.0
663,NTSC,Reverse,Glacier Coast,13,Bace,86.017,2018-03-18,y8qn45ny,2022-01-01,81.999,80.999,80.649,81.673,0.82,0.0,0.0,0.0,0.82,0.0,0.0
664,NTSC,Reverse,Glacier Coast,14,RyanWarner,87.908,2021-07-11,y6d4oejm,2022-01-01,81.999,80.999,80.649,81.673,0.74,0.0,0.0,0.0,0.74,0.0,0.0
665,PAL,Reverse,Glacier Coast,15,JimB,99.96,2019-06-15,z1j18wjz,2022-01-01,81.999,80.999,80.649,81.673,0.2,0.0,0.0,0.0,0.2,0.0,0.0
666,PAL,Reverse,Glacier Coast,16,Mahrla,101.59,2011-05-28,yo48qvdm,2022-01-01,81.999,80.999,80.649,81.673,0.13,0.0,0.0,0.0,0.13,0.0,0.0
667,PAL,Reverse,Glacier Coast,17,DJ-Cat,104.409,2020-06-05,yv6rg0ez,2022-01-01,81.999,80.999,80.649,81.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,NTSC,Reverse,Southern Island,1,Shibbypod,79.726,2021-06-19,zp1x3prz,2022-01-01,80.999,79.999,79.994,80.542,1.0,2.0,3.0,4.0,10.0,0.0,0.0
669,NTSC,Reverse,Southern Island,2,MDK1,79.897,2021-12-22,y8j297wz,2022-01-01,80.999,79.999,79.994,80.542,1.0,2.0,3.0,3.16,9.16,,
670,NTSC,Reverse,Southern Island,3,doctorfeesh,79.994,2021-07-31,y475j5dy,2022-01-01,80.999,79.999,79.994,80.542,1.0,2.0,3.0,2.69,8.69,0.0,-0.46000000000000085
671,NTSC,Reverse,Southern Island,4,Game,80.542,2018-11-03,yd31qrqz,2022-01-01,80.999,79.999,79.994,80.542,1.0,0.91,0.0,0.0,1.91,0.0,-5.51
672,NTSC,Reverse,Southern Island,5,AS_Money,80.99,2019-09-28,mk8o12vm,2022-01-01,80.999,79.999,79.994,80.542,1.0,0.02,0.0,0.0,1.02,0.0,-2.04
673,NTSC,Reverse,Southern Island,6,mo_moe,80.993,2017-10-10,zxvlprky,2022-01-01,80.999,79.999,79.994,80.542,1.0,0.01,0.0,0.0,1.01,0.0,-2.0300000000000002
674,NTSC,Reverse,Southern Island,7,MyOhMyPancakes,81.275,2021-03-31,z504l9gy,2022-01-01,80.999,79.999,79.994,80.542,0.99,0.0,0.0,0.0,0.99,0.0,-1.4600000000000002
675,NTSC,Reverse,Southern Island,8,meauxdal,81.41,2018-11-07,me817v3m,2022-01-01,80.999,79.999,79.994,80.542,0.98,0.0,0.0,0.0,0.98,0.0,-1.2000000000000002
676,NTSC,Reverse,Southern Island,9,MetalHead,81.66,2019-01-20,zg7l5vvz,2022-01-01,80.999,79.999,79.994,80.542,0.97,0.0,0.0,0.0,0.97,0.0,-0.71
677,NTSC,Reverse,Southern Island,10,andypanther,81.776,2021-07-26,y69d8kpy,2022-01-01,80.999,79.999,79.994,80.542,0.96,0.0,0.0,0.0,0.96,0.0,-0.49
678,NTSC,Reverse,Southern Island,11,ZubyDoo77,81.78,2020-07-25,y90p8lry,2022-01-01,80.999,79.999,79.994,80.542,0.96,0.0,0.0,0.0,0.96,0.0,-0.48
679,NTSC,Reverse,Southern Island,12,the_androgyne,81.809,2018-07-12,z031rn9z,2022-01-01,80.999,79.999,79.994,80.542,0.96,0.0,0.0,0.0,0.96,0.0,-0.41999999999999993
680,NTSC,Reverse,Southern Island,13,GhillieGuide,82.255,2018-07-12,zp03r9vm,2022-01-01,80.999,79.999,79.994,80.542,0.94,0.0,0.0,0.0,0.94,0.0,-0.050000000000000044
681,NTSC,Reverse,Southern Island,14,KoiIroHoshi,82.352,2017-06-10,y231en5m,2022-01-01,80.999,79.999,79.994,80.542,0.93,0.0,0.0,0.0,0.93,0.0,-0.04999999999999993
682,NTSC,Reverse,Southern Island,15,RyanWarner,83.364,2021-12-14,yjx420gz,2022-01-01,80.999,79.999,79.994,80.542,0.88,0.0,0.0,0.0,0.88,,
683,NTSC,Reverse,Southern Island,16,NickWarner,84.118,2021-06-18,ywqx8j2y,2022-01-01,80.999,79.999,79.994,80.542,0.85,0.0,0.0,0.0,0.85,0.0,-0.040000000000000036
684,NTSC,Reverse,Southern Island,17,Bace,84.744,2018-03-18,y6784v0m,2022-01-01,80.999,79.999,79.994,80.542,0.82,0.0,0.0,0.0,0.82,0.0,-0.040000000000000036
685,PAL,Reverse,Southern Island,18,JimB,98.819,2018-07-14,zp04dlrm,2022-01-01,80.999,79.999,79.994,80.542,0.13,0.0,0.0,0.0,0.13,0.0,0.0
686,PAL,Reverse,Southern Island,19,Ipsum86,99.864,2018-07-13,yvj3qvoy,2022-01-01,80.999,79.999,79.994,80.542,0.08,0.0,0.0,0.0,0.08,0.0,0.0
687,PAL,Reverse,Southern Island,20,Mahrla,100.862,2011-05-28,mekdnk3m,2022-01-01,80.999,79.999,79.994,80.542,0.03,0.0,0.0,0.0,0.03,0.0,0.0
688,PAL,Reverse,Southern Island,21,DJ-Cat,101.441,2020-06-04,yjlxvxnz,2022-01-01,80.999,79.999,79.994,80.542,0.0,0.0,0.0,0.0,0.0,0.0,0.0
